id,url,title,summary,category,breadcrumb,rating_average,rating_count,rating_detail,info,ingredients,directions,notes,nutrition,main_image,ugc_image
7104,https://www.allrecipes.com/recipe/7104/spelt-bread-i/,Spelt Bread I,Wheat allergies? Try spelt!,['bread'],"['Home', 'Recipes', 'Bread', 'Yeast Bread Recipes']",4.375,16,"{1: 0, 2: 1, 3: 2, 4: 3, 5: 10}","{'yield': '2 9x5-inch loaves', 'servings': '24'}","Ingredient Checklist
2 (.25 ounce) packages active dry yeast. 1 tablespoon white sugar. 7 cups spelt flour. 2 cups warm water (110 degrees F/45 degrees C). 1 tablespoon salt","Step 1 Stir yeast and sugar, gradually adding warm water. Add about half the flour and the salt and beat well. Add the remainder of the flour gradually to acquire a stiff dough. It may require more or less than 7 cups. Advertisement. Step 2 Knead 5 to 10 minutes until smooth and elastic.. Step 3 Put dough into a buttered bowl and turn once to butter surface. Cover with a towel and let rise until doubled, keeping it between 80 and 90 degrees F during the entire time of rising, about 2 hours.. Step 4 Punch down dough with your fist and divide into two parts. Knead and shape into 2 loaves and place into loaf pans. Cover again and allow dough to rise to top of pans.. Step 5 Preheat the oven to 350 degrees F (175 degrees C). Grease two 9x5 inch loaf pans.. Step 6 Bake at 350 degrees F (175 degrees C) for 50 minutes.",,Nutrition Facts Per Serving: 120 calories; protein 4.9g 10% DV; carbohydrates 25.2g 8% DV; fat 0.6g 1% DV; cholesterol 0mg; sodium 292.1mg 12% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F677578.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F677578.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F677578.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8136344.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5409838.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8136416.jpg']"
7111,https://www.allrecipes.com/recipe/7111/brunch-cream-cheese-muffins/,Brunch Cream Cheese Muffins,Cream cheese filled muffins.,['bread'],"['Home', 'Recipes', 'Bread', 'Quick Bread Recipes', 'Muffin Recipes']",2.84,25,"{1: 6, 2: 5, 3: 5, 4: 5, 5: 4}","{'servings': '8', 'yield': '8 muffins'}","Ingredient Checklist
(8 ounce) package cream cheese, softened. cup white sugar. teaspoon lemon zest. teaspoon vanilla extract. 2 eggs. cup milk. cup vegetable oil. 2 cups all-purpose flour. cup white sugar. 3 teaspoons baking powder. teaspoon salt. cup confectioners' sugar","Step 1 Preheat oven to 350 degrees F (175 degrees C). Oil bottoms only of medium muffin tins. Advertisement. Step 2 Mix together cream cheese, 1/4 cup white sugar, lemon peel, vanilla, and 1 egg with an electric mixer. Set filling aside.. Step 3 In a large bowl, mix together flour, 1/3 cup white sugar, baking powder, and salt until well blended. Beat remaining egg, and stir in milk and oil; pour into flour mixture, and stir until moistened. Fill muffin cups about 1/2 full. Spoon 1 teaspoon filling onto batter. Top with batter to 3/4 full.. Step 4 Bake 30 to 35 minutes. Don't brown these; muffins should be light in color. Roll while still hot in sifted confectioners' sugar.",,Nutrition Facts Per Serving: 386 calories; protein 6.6g 13% DV; carbohydrates 44.2g 14% DV; fat 20.6g 32% DV; cholesterol 63.7mg 21% DV; sodium 397.2mg 16% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2297252.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2297252.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F16541.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2297252.jpg']"
7124,https://www.allrecipes.com/recipe/7124/julias-hot-cross-buns/,Julia's Hot Cross Buns,I adapted this for a bread machine from an old recipe. We always have these on Easter morning.,['bread'],"['Home', 'Recipes', 'Bread', 'Yeast Bread Recipes']",3.8275862068965516,29,"{1: 2, 2: 4, 3: 2, 4: 10, 5: 11}","{'yield': '15 rolls', 'servings': '15'}","Ingredient Checklist
cup milk. cup water. 1 egg. 1 teaspoon salt. cup white sugar. 4 tablespoons margarine. teaspoon ground cinnamon. teaspoon ground nutmeg. teaspoon orange zest. 3 cups bread flour. 1 teaspoons active dry yeast. cup raisins (Optional). cup confectioners' sugar. 1 tablespoon water","Step 1 Place milk, 3/8 cup water, egg, salt, white sugar, butter or margarine, cinnamon, nutmeg, peel, bread flour, yeast, and raisins in the pan of the bread machine. Select the Dough setting, and Start. Advertisement. Step 2 Form into 15 rolls. Place into a greased 13 x 9 inch pan. Let rise for one hour.. Step 3 Bake at 375 degrees F (190 degrees C) for 20 to 25 minutes. Cool.. Step 4 Make icing with confectioners' sugar and 1 tablespoon water. Drizzle over buns in the shape of cross.",,Nutrition Facts Per Serving: 92 calories; protein 1g 2% DV; carbohydrates 15.4g 5% DV; fat 3.3g 5% DV; cholesterol 12.9mg 4% DV; sodium 196.2mg 8% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F33947.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F33947.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F33946.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F33945.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F33944.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F33947.jpg']"
7125,https://www.allrecipes.com/recipe/7125/polish-doughnuts/,Polish Doughnuts,A yeast doughnut coated with sugar.,"['bread', 'breakfast-and-brunch', 'holidays-and-events', 'world-cuisine']","['Home', 'Recipes', 'Bread', 'Yeast Bread Recipes']",4.285714285714286,7,"{1: 0, 2: 1, 3: 0, 4: 2, 5: 4}","{'cook': '30 mins', 'yield': '3 dozen', 'prep': '30 mins', 'total': '4 hrs', 'servings': '36', 'additional': '3 hrs'}","Ingredient Checklist
3 cups milk. cup butter. 1 (0.6 ounce) cake compressed fresh yeast. 3 tablespoons warm water (110 degrees F/45 degrees C). 1 teaspoon white sugar. 5 egg yolks. cup white sugar. 8 cups all-purpose flour. 8 cups shortening for frying. cup white sugar","Step 1 Scald milk with butter. Cool to lukewarm or room temperature. Advertisement. Step 2 Crumble yeast in a medium bowl. Add water and 1 teaspoon sugar, and mix until pasty. Set aside. Let rise until spongy.. Step 3 Whisk egg yolks. Add 3/4 cup sugar, and mix thoroughly. Add the cooled scalded milk mixture, and beat until foamy. Mix in yeast mixture. Add flour gradually, beating after each addition. Beat until thick and springy. Add flour only as needed to make a soft dough; too much will make the doughnuts tough. Cover, and let rise until doubled, about 2 hours.. Step 4 Turn dough onto a lightly floured surface. Divide into 3 pieces, keeping dough covered while you work. Divide each piece of dough into 12, and shape dough into small balls. Let rise on floured waxed paper until doubled, about 30 minutes.. Step 5 In a deep-fryer, heat shortening to 375 degrees F (190 degrees C). Working in batches of 2-4 doughnuts, fry until brown, about 2 minutes per side. Drain on paper towels and roll in sugar.","Editor's Note: We have determined the nutritional value of oil for frying based on a retention value of 10% after cooking. The exact amount may vary depending on cook time and temperature, ingredient density, and the specific type of oil used.",Nutrition Facts Per Serving: 218 calories; protein 4g 8% DV; carbohydrates 28g 9% DV; fat 10g 15% DV; cholesterol 40.2mg 13% DV; sodium 37.4mg 2% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3236714.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3236714.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3236714.jpg']"
7127,https://www.allrecipes.com/recipe/7127/high-flavor-bran-bread/,High Flavor Bran Bread,This was given to me by a friend who also uses a bread machine.,['bread'],"['Home', 'Recipes', 'Bread', 'Yeast Bread Recipes', 'Whole Grain Bread Recipes', 'Wheat Bread']",4.633802816901408,71,"{1: 0, 2: 2, 3: 6, 4: 8, 5: 55}","{'servings': '15', 'yield': '2 pound loaf'}","Ingredient Checklist
1 cups warm water (110 degrees F/45 degrees C). 2 tablespoons dry milk powder. 2 tablespoons vegetable oil. 2 tablespoons molasses. 2 tablespoons honey. 1 teaspoons salt. 2 cups whole wheat flour. 1 cups bread flour. 1 cup whole bran cereal. 2 teaspoons active dry yeast",Step 1 Place ingredients in order indicated by your manufacturer. Select the whole wheat or whole grain setting. Advertisement,,Nutrition Facts Per Serving: 146 calories; protein 4.6g 9% DV; carbohydrates 27.9g 9% DV; fat 2.4g 4% DV; cholesterol 0.2mg; sodium 254.5mg 10% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2751284.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2751284.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F138386.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4467242.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F262884.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F315196.jpg']"
7129,https://www.allrecipes.com/recipe/7129/oat-bran-bread/,Oat Bran Bread,"A light, high volume bread machine bread. It works well when you use the Dough selection, and allow the bread to rise in a bread pan.","['bread', 'ingredients']","['Home', 'Recipes', 'Bread', 'Yeast Bread Recipes']",4.7407407407407405,54,"{1: 0, 2: 0, 3: 1, 4: 12, 5: 41}","{'yield': '1 - 1 1/2 pound loaf', 'servings': '12'}","Ingredient Checklist
1 cups warm water (110 degrees F/45 degrees C). 2 tablespoons margarine. 2 cups bread flour. cup oat bran. 2 tablespoons honey. 1 teaspoon salt. 1 teaspoons active dry yeast","Step 1 Place ingredients in the pan of the bread machine in the order suggested by the manufacturer. Select the Dough setting, and Start. Advertisement. Step 2 After the dough has risen once, remove it from the machine. Knead it a few times, and then shape into a loaf. Place in a greased 9 x 5 inch loaf pan. Allow to rise until doubled in bulk.. Step 3 Bake at 350 degrees F (175 degrees C) for 35 to 40 minutes, or until done.. Step 4 Alternatively, choose the Basic or White Bread setting, and Start.",,Nutrition Facts Per Serving: 136 calories; protein 4g 8% DV; carbohydrates 25.1g 8% DV; fat 2.4g 4% DV; cholesterol 0mg; sodium 215.5mg 9% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3801017.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3801017.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F816753.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F100241.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3801017.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F862484.jpg']"
7135,https://www.allrecipes.com/recipe/7135/bread-pudding-with-lemon-sauce-i/,Bread Pudding with Lemon Sauce I,"This recipe includes directions for making lemon sauce, a perfect complement to a spicy bread pudding.","['desserts', 'fruits-and-vegetables']","['Home', 'Recipes', 'Dessert Recipes', 'Specialty Dessert Recipes', 'Bread Pudding Recipes']",4.371794871794871,78,"{1: 4, 2: 2, 3: 6, 4: 15, 5: 51}","{'yield': '1 8x11 inch casserole', 'servings': '15'}","Ingredient Checklist
5 cups day-old bread cubes. 4 cups scalded milk. cup butter, melted and cooled. 1 cup white sugar. teaspoon salt. 4 eggs, beaten. 1 teaspoon ground cinnamon. 1 teaspoon ground nutmeg. 1 cup raisins (Optional). cup white sugar. tablespoon cornstarch. 1 cup hot water. 2 tablespoons butter. 3 tablespoons lemon juice. 1 tablespoon lemon zest","Step 1 Preheat oven to 350 degrees F (175 degrees C). Spray an 8x11 inch casserole with nonstick spray. Advertisement. Step 2 In a large bowl, combine bread cubes, 1 cup sugar, salt, cinnamon, and nutmeg. Mix in raisins, if desired.. Step 3 In another bowl, blend milk, melted butter, and eggs. Add wet ingredients to dry, and mix together without turning bread mixture into mush. Pour mixture into prepared casserole dish.. Step 4 Place casserole dish into a larger baking pan. Pour hot water into baking pan about 1/3 up the side of the casserole dish, creating a water bath. Bake for 45 minutes.. Step 5 In a small saucepan, combine 1/2 cup sugar, cornstarch, 1 cup hot water, 2 tablespoons butter, lemon juice, and lemon zest. Cook on medium heat until bubbling and thickened. Stir constantly to avoid scorching. Serve with bread pudding.",,Nutrition Facts Per Serving: 264 calories; protein 5.2g 10% DV; carbohydrates 38.5g 12% DV; fat 10.8g 17% DV; cholesterol 75.1mg 25% DV; sodium 258.6mg 10% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5143435.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5143435.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5778004.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5408771.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F28536.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4532171.jpg']"
7136,https://www.allrecipes.com/recipe/7136/fondue-bread/,Fondue Bread,You'll be glad you put the effort into this recipe when you get a ring-shaped bread loaf filled with Muenster cheese.,"['appetizers-and-snacks', 'bread']","['Home', 'Recipes', 'Bread', 'Yeast Bread Recipes', 'White Bread Recipes']",4.65625,32,"{1: 0, 2: 1, 3: 0, 4: 8, 5: 23}","{'yield': '1 - 9 inch ring', 'servings': '20'}","Ingredient Checklist
3 teaspoons white sugar. 2 teaspoons salt. 1 tablespoon active dry yeast. 4 cups all-purpose flour. cup margarine. 1 cup milk. 1 egg. 1 egg yolk. 2 pounds Muenster cheese, shredded. 1 egg white, beaten. 2 tablespoons whole blanched almonds","Step 1 Heat milk and butter or margarine over low heat until very warm. Advertisement. Step 2 Combine sugar, salt, yeast, and 1 cup of flour in a large bowl. Stir in hot milk mixture, and beat with mixer on medium speed for 2 minutes. Beat in 1 more cup of flour, and continue beating for 2 more minutes. With a wooden spoon, stir in enough flour (about 2 cups) to make a soft dough.. Step 3 Knead the dough on a lightly floured surface for about 10 minutes, adding more flour as necessary. Cover dough with bowl, and let rest for 15 minutes.. Step 4 Meanwhile, shred muenster cheese. Combine with 1 egg and 1 egg yolk.. Step 5 On a lightly floured surface and with a floured rolling pin, roll dough into a 24 x 6 inch rectangle. Spoon the cheese mixture into a log shape lengthwise along the dough. Fold the dough over the cheese making a 1 inch overlap, and pinch seam to seal. In a greased 9 inch round cake pan, place roll, seam side down, to make a ring. Overlap the ends, and pinch to seal. Cover with a towel. Let rest 10 minutes.. Step 6 Brush loaf with egg white, and garnish with blanched almonds, if desired. Bake at 350 degrees F (175 degrees C) for 1 hour, until loaf sounds hollow when tapped. Remove bread from pan immediately. Cool for 15 minutes before slicing into wedges.",,Nutrition Facts Per Serving: 321 calories; protein 14.7g 29% DV; carbohydrates 21.4g 7% DV; fat 19.6g 30% DV; cholesterol 64.1mg 21% DV; sodium 582.7mg 23% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3488723.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3488723.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F37480.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3488723.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F945653.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4516247.jpg']"
7140,https://www.allrecipes.com/recipe/7140/country-seed-bread/,Country Seed Bread,"Enjoy this light, nutty-flavoured loaf toasted in the morning, or as a foundation for your favorite sandwich. Toast seeds for a nuttier flavour.",['bread'],"['Home', 'Recipes', 'Bread', 'Yeast Bread Recipes']",4.738562091503268,153,"{1: 0, 2: 2, 3: 4, 4: 26, 5: 121}","{'yield': '1 - 1 pound loaf', 'servings': '10'}","Ingredient Checklist
cup water. 4 teaspoons honey. 4 teaspoons canola oil. teaspoon salt. 1 cups bread flour. cup whole wheat flour. 3 tablespoons flax seed. 4 teaspoons sesame seeds. 2 teaspoons poppy seeds. 1 teaspoons active dry yeast","Step 1 Toast seeds on a baking sheet in a 350 degree F (175 degree C) oven for 4 minutes; let cool completely. This step is optional. The seeds can be added untoasted. Advertisement. Step 2 Place ingredients in the bread machine pan in the order suggested by the manufacturer.. Step 3 Select Basic bread cycle, and Start.",,Nutrition Facts Per Serving: 74 calories; protein 2.3g 5% DV; carbohydrates 10g 3% DV; fat 3.8g 6% DV; cholesterol 0mg; sodium 117.3mg 5% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5493581.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5493581.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F802955.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F80265.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F155080.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7988682.jpg']"
7141,https://www.allrecipes.com/recipe/7141/banana-nut-bread-ii/,Banana Nut Bread II,Melt in your mouth quick bread for the bread machine.,"['breakfast-and-brunch', 'fruits-and-vegetables']","['Home', 'Recipes', 'Breakfast and Brunch Recipes', 'Breakfast Bread Recipes']",4.352564102564102,312,"{1: 15, 2: 9, 3: 22, 4: 71, 5: 195}","{'yield': '1 - 1 pound loaf', 'servings': '10'}","Ingredient Checklist
cup margarine, softened. cup milk. 2 eggs. 2 cups all-purpose flour. 1 cup white sugar. 2 teaspoons baking powder. teaspoon baking soda. 1 teaspoon salt. cup mashed bananas. cup chopped walnuts","Step 1 Spray bread machine pan with vegetable oil spray. Advertisement. Step 2 Premix ingredients in order listed. Place mixture in bread machine pan.. Step 3 Select the Quick Bread/Cake cycle. Press Start. Check after 1 minute to see if mixture is well blended.. Step 4 Cook until cake cycle stops. Remove pan, and cool completely before removing bread from pan.",,Nutrition Facts Per Serving: 347 calories; protein 6.2g 12% DV; carbohydrates 49.3g 16% DV; fat 14.6g 23% DV; cholesterol 38.5mg 13% DV; sodium 561.4mg 23% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F774293.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F774293.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4001276.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2250734.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4463531.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5060387.jpg']"
7146,https://www.allrecipes.com/recipe/7146/cheddar-bay-biscuits/,Cheddar Bay Biscuits,"These biscuits are cheesy and rich, and fairly close to the ones a famous seafood restaurant chain serves.","['bread', 'ingredients']","['Home', 'Recipes', 'Bread', 'Quick Bread Recipes', 'Biscuits']",4.585551330798479,1841,"{1: 12, 2: 33, 3: 100, 4: 416, 5: 1280}","{'yield': '20 biscuits', 'servings': '20'}","Ingredient Checklist
4 cups baking mix. 3 ounces Cheddar cheese, shredded. 1 cups water. cup melted butter. 1 teaspoon garlic powder. teaspoon salt. teaspoon onion powder. teaspoon dried parsley","Step 1 Preheat oven to 375 degrees F (190 degrees C). Line a baking sheet with parchment paper. Advertisement. Step 2 In a mixing bowl, combine the baking mix, cheese, and water. Mix until dough is firm. Using a small scoop, place dough on the prepared pan.. Step 3 Bake at 375 degrees F (190 degrees C) for 10 to 12 minutes, or until golden brown.. Step 4 Combine the melted butter, garlic powder, salt, onion powder and parsley. Brush over baked biscuits immediately upon removing from oven.",,Nutrition Facts Per Serving: 139 calories; protein 3.2g 6% DV; carbohydrates 17.5g 6% DV; fat 6.3g 10% DV; cholesterol 16.7mg 6% DV; sodium 550.5mg 22% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4536295.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4536295.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F705493.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F810794.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1859.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F34447.jpg']"
7150,https://www.allrecipes.com/recipe/7150/golden-cake-batter-bread/,Golden Cake Batter Bread,An easy to make batter bread it's also called Sally Lunn Bread.,"['appetizers-and-snacks', 'bread']","['Home', 'Recipes', 'Bread', 'Yeast Bread Recipes']",4.444444444444445,9,"{1: 0, 2: 1, 3: 1, 4: 0, 5: 7}","{'yield': '1 -10 inch round tube pan', 'servings': '14'}","Ingredient Checklist
4 cups all-purpose flour. cup white sugar. 1 teaspoon salt. 2 teaspoons active dry yeast. 1 cup milk. cup margarine. 2 eggs. 2 teaspoons vanilla extract","Step 1 In a large bowl combine 2 cups flour, sugar, salt, and yeast. Advertisement. Step 2 Heat the milk with the butter or margarine until it reaches 115 degrees F (43 degrees C). Beat together with the eggs and vanilla. Then add the liquid mixture to the flour mixture. Beat at low speed with an electric mixer until flour is moistened. Increase speed to medium, and beat for 2 minutes. By hand stir in the remaining flour to make a medium stiff batter. Cover, and let rise for 1 hour.. Step 3 Punch dough down, and place it in a greased 10 inch tube pan, cover and let rise for 45 minutes.. Step 4 Bake in a preheated 350 degrees F (175 degrees C) for 40 to 45 minutes. Let cool in pan for 5 minutes, then remove.",,Nutrition Facts Per Serving: 246 calories; protein 5.7g 11% DV; carbohydrates 37.4g 12% DV; fat 7.9g 12% DV; cholesterol 28mg 9% DV; sodium 259.5mg 10% DV. Full Nutrition,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4542044.jpg,"['https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4542044.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F393160.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4542044.jpg', 'https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F690055.jpg']"
